,Blank,Blank,Blank,Blank,F3Jun19_9R2,A(CDOM),a(CDOM),ln(a),Sr,F20May19_SurfR2,A(CDOM),a(CDOM),ln(a),Sr,F3Jun19_5R1,A(CDOM),a(CDOM),ln(a),Sr,F20May19_5R2,A(CDOM),a(CDOM),ln(a),Sr,F20May19_9R2,A(CDOM),a(CDOM),ln(a),Sr,F3Jun19_SurfR2,A(CDOM),a(CDOM),ln(a),Sr,F3Jun19_SurfR2_Dil,A(CDOM),Dilution 1:2 a(CDOM),Dilution 1:2 ln(a),Sr
769,0,0.006,0.004,0,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.005,0.005,1.1515,0.14106544,,0.002,0.002,0.4606,-0.775225292,,-0.001,-0.001,-0.2303,#NUM!,,-0.002,-0.002,-0.9212,#NUM!,
770,0,0.006,0.003,0,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,-0.001,-0.001,-0.2303,#NUM!,,-0.002,-0.002,-0.9212,#NUM!,
771,0,0.006,0.003,0,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.005,0.005,1.1515,0.14106544,,0.002,0.002,0.4606,-0.775225292,,-0.001,-0.001,-0.2303,#NUM!,,-0.002,-0.002,-0.9212,#NUM!,
772,0,0.006,0.004,0,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.005,0.005,1.1515,0.14106544,,0.002,0.002,0.4606,-0.775225292,,-0.001,-0.001,-0.2303,#NUM!,,-0.002,-0.002,-0.9212,#NUM!,
773,0,0.006,0.003,0,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.005,0.005,1.1515,0.14106544,,0.002,0.002,0.4606,-0.775225292,,-0.001,-0.001,-0.2303,#NUM!,,-0.002,-0.002,-0.9212,#NUM!,
774,0,0.006,0.003,0,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.005,0.005,1.1515,0.14106544,,0.002,0.002,0.4606,-0.775225292,,-0.001,-0.001,-0.2303,#NUM!,,-0.002,-0.002,-0.9212,#NUM!,
775,0,0.006,0.003,0,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.005,0.005,1.1515,0.14106544,,0.002,0.002,0.4606,-0.775225292,,-0.001,-0.001,-0.2303,#NUM!,,-0.002,-0.002,-0.9212,#NUM!,
776,0,0.006,0.003,0,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.005,0.005,1.1515,0.14106544,,0.002,0.002,0.4606,-0.775225292,,-0.001,-0.001,-0.2303,#NUM!,,-0.002,-0.002,-0.9212,#NUM!,
777,0,0.006,0.004,0,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.005,0.005,1.1515,0.14106544,,0.002,0.002,0.4606,-0.775225292,,-0.001,-0.001,-0.2303,#NUM!,,-0.002,-0.002,-0.9212,#NUM!,
778,0,0.007,0.004,0,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.005,0.005,1.1515,0.14106544,,0.002,0.002,0.4606,-0.775225292,,-0.001,-0.001,-0.2303,#NUM!,,-0.002,-0.002,-0.9212,#NUM!,
779,0,0.007,0.003,0,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.005,0.005,1.1515,0.14106544,,0.002,0.002,0.4606,-0.775225292,,-0.001,-0.001,-0.2303,#NUM!,,-0.002,-0.002,-0.9212,#NUM!,
780,0,0.007,0.003,0,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.002,0.002,0.4606,-0.775225292,,0.005,0.005,1.1515,0.14106544,,0.002,0.002,0.4606,-0.775225292,,-0.001,-0.001,-0.2303,#NUM!,,-0.002,-0.002,-0.9212,#NUM!,
781,0,0.007,0.003,0,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.002,0.002,0.4606,-0.775225292,,0.005,0.005,1.1515,0.14106544,,0.002,0.002,0.4606,-0.775225292,,-0.001,-0.001,-0.2303,#NUM!,,-0.002,-0.002,-0.9212,#NUM!,
782,0,0.007,0.003,0,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.005,0.005,1.1515,0.14106544,,0.002,0.002,0.4606,-0.775225292,,-0.001,-0.001,-0.2303,#NUM!,,-0.002,-0.002,-0.9212,#NUM!,
783,0,0.007,0.003,0,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.005,0.005,1.1515,0.14106544,,0.002,0.002,0.4606,-0.775225292,,-0.001,-0.001,-0.2303,#NUM!,,-0.002,-0.002,-0.9212,#NUM!,
784,0,0.007,0.003,0,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.002,0.002,0.4606,-0.775225292,,0.005,0.005,1.1515,0.14106544,,0.002,0.002,0.4606,-0.775225292,,-0.001,-0.001,-0.2303,#NUM!,,-0.002,-0.002,-0.9212,#NUM!,
785,0,0.007,0.004,0,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.005,0.005,1.1515,0.14106544,,0.002,0.002,0.4606,-0.775225292,,-0.001,-0.001,-0.2303,#NUM!,,-0.002,-0.002,-0.9212,#NUM!,
786,0,0.007,0.004,0,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.005,0.005,1.1515,0.14106544,,0.002,0.002,0.4606,-0.775225292,,-0.001,-0.001,-0.2303,#NUM!,,-0.002,-0.002,-0.9212,#NUM!,
787,0,0.007,0.004,0,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.005,0.005,1.1515,0.14106544,,0.002,0.002,0.4606,-0.775225292,,-0.001,-0.001,-0.2303,#NUM!,,-0.002,-0.002,-0.9212,#NUM!,
788,0,0.007,0.003,0,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.005,0.005,1.1515,0.14106544,,0.002,0.002,0.4606,-0.775225292,,-0.001,-0.001,-0.2303,#NUM!,,-0.002,-0.002,-0.9212,#NUM!,
789,0,0.008,0.003,0,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.005,0.005,1.1515,0.14106544,,0.002,0.002,0.4606,-0.775225292,,-0.001,-0.001,-0.2303,#NUM!,,-0.002,-0.002,-0.9212,#NUM!,
790,0,0.008,0.003,0,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.002,0.002,0.4606,-0.775225292,,0.005,0.005,1.1515,0.14106544,,0.002,0.002,0.4606,-0.775225292,,-0.001,-0.001,-0.2303,#NUM!,,-0.002,-0.002,-0.9212,#NUM!,
791,0,0.008,0.003,0,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.002,0.002,0.4606,-0.775225292,,0.005,0.005,1.1515,0.14106544,,0.002,0.002,0.4606,-0.775225292,,-0.001,-0.001,-0.2303,#NUM!,,-0.002,-0.002,-0.9212,#NUM!,
792,0,0.008,0.003,0,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.002,0.002,0.4606,-0.775225292,,0.005,0.005,1.1515,0.14106544,,0.002,0.002,0.4606,-0.775225292,,-0.001,-0.001,-0.2303,#NUM!,,-0.002,-0.002,-0.9212,#NUM!,
793,0,0.008,0.003,0,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.002,0.002,0.4606,-0.775225292,,0.005,0.005,1.1515,0.14106544,,0.002,0.002,0.4606,-0.775225292,,-0.001,-0.001,-0.2303,#NUM!,,-0.002,-0.002,-0.9212,#NUM!,
794,0,0.008,0.003,0,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.002,0.002,0.4606,-0.775225292,,0.005,0.005,1.1515,0.14106544,,0.002,0.002,0.4606,-0.775225292,,-0.001,-0.001,-0.2303,#NUM!,,-0.002,-0.002,-0.9212,#NUM!,
795,0,0.008,0.003,0,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.002,0.002,0.4606,-0.775225292,,0.005,0.005,1.1515,0.14106544,,0.002,0.002,0.4606,-0.775225292,,-0.001,-0.001,-0.2303,#NUM!,,-0.002,-0.002,-0.9212,#NUM!,
796,0,0.008,0.003,0,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.002,0.002,0.4606,-0.775225292,,0.005,0.005,1.1515,0.14106544,,0.002,0.002,0.4606,-0.775225292,,-0.001,-0.001,-0.2303,#NUM!,,-0.002,-0.002,-0.9212,#NUM!,
797,0,0.008,0.003,0,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.002,0.002,0.4606,-0.775225292,,0.005,0.005,1.1515,0.14106544,,0.002,0.002,0.4606,-0.775225292,,-0.001,-0.001,-0.2303,#NUM!,,-0.002,-0.002,-0.9212,#NUM!,
798,0,0.008,0.003,0,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.002,0.002,0.4606,-0.775225292,,0.005,0.005,1.1515,0.14106544,,0.002,0.002,0.4606,-0.775225292,,-0.001,-0.001,-0.2303,#NUM!,,-0.002,-0.002,-0.9212,#NUM!,
799,0,0.009,0.003,0,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.002,0.002,0.4606,-0.775225292,,0.005,0.005,1.1515,0.14106544,,0.002,0.002,0.4606,-0.775225292,,-0.001,-0.001,-0.2303,#NUM!,,-0.002,-0.002,-0.9212,#NUM!,
800,0,0.008,0.003,0,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.002,0.002,0.4606,-0.775225292,,0.005,0.005,1.1515,0.14106544,,0.002,0.002,0.4606,-0.775225292,,-0.001,-0.001,-0.2303,#NUM!,,-0.002,-0.002,-0.9212,#NUM!,
801,0,0.009,0.003,0,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.002,0.002,0.4606,-0.775225292,,0.005,0.005,1.1515,0.14106544,,0.002,0.002,0.4606,-0.775225292,,-0.001,-0.001,-0.2303,#NUM!,,-0.002,-0.002,-0.9212,#NUM!,
802,0,0.009,0.003,0,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.002,0.002,0.4606,-0.775225292,,0.005,0.005,1.1515,0.14106544,,0.002,0.002,0.4606,-0.775225292,,-0.001,-0.001,-0.2303,#NUM!,,-0.002,-0.002,-0.9212,#NUM!,
803,0,0.009,0.003,0,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.002,0.002,0.4606,-0.775225292,,0.005,0.005,1.1515,0.14106544,,0.002,0.002,0.4606,-0.775225292,,-0.001,-0.001,-0.2303,#NUM!,,-0.002,-0.002,-0.9212,#NUM!,
804,0,0.009,0.003,0,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.002,0.002,0.4606,-0.775225292,,0.005,0.005,1.1515,0.14106544,,0.002,0.002,0.4606,-0.775225292,,-0.001,-0.001,-0.2303,#NUM!,,-0.002,-0.002,-0.9212,#NUM!,
805,0,0.009,0.003,0,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.002,0.002,0.4606,-0.775225292,,0.005,0.005,1.1515,0.14106544,,0.002,0.002,0.4606,-0.775225292,,-0.001,-0.001,-0.2303,#NUM!,,-0.002,-0.002,-0.9212,#NUM!,
806,0,0.009,0.004,0,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.002,0.002,0.4606,-0.775225292,,0.005,0.005,1.1515,0.14106544,,0.002,0.002,0.4606,-0.775225292,,-0.001,-0.001,-0.2303,#NUM!,,-0.002,-0.002,-0.9212,#NUM!,
807,0,0.009,0.003,0,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.002,0.002,0.4606,-0.775225292,,0.005,0.005,1.1515,0.14106544,,0.002,0.002,0.4606,-0.775225292,,-0.001,-0.001,-0.2303,#NUM!,,-0.002,-0.002,-0.9212,#NUM!,
808,0,0.009,0.003,0,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.002,0.002,0.4606,-0.775225292,,0.005,0.005,1.1515,0.14106544,,0.002,0.002,0.4606,-0.775225292,,-0.001,-0.001,-0.2303,#NUM!,,-0.002,-0.002,-0.9212,#NUM!,
809,0,0.009,0.003,0,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.002,0.002,0.4606,-0.775225292,,0.005,0.005,1.1515,0.14106544,,0.002,0.002,0.4606,-0.775225292,,-0.001,-0.001,-0.2303,#NUM!,,-0.002,-0.002,-0.9212,#NUM!,
810,0,0.009,0.003,0,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.002,0.002,0.4606,-0.775225292,,0.005,0.005,1.1515,0.14106544,,0.002,0.002,0.4606,-0.775225292,,-0.001,-0.001,-0.2303,#NUM!,,-0.002,-0.002,-0.9212,#NUM!,
811,0,0.009,0.003,0,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.005,0.005,1.1515,0.14106544,,0.002,0.002,0.4606,-0.775225292,,-0.001,-0.001,-0.2303,#NUM!,,-0.002,-0.002,-0.9212,#NUM!,
812,0,0.009,0.003,0,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.005,0.005,1.1515,0.14106544,,0.002,0.002,0.4606,-0.775225292,,-0.001,-0.001,-0.2303,#NUM!,,-0.002,-0.002,-0.9212,#NUM!,
813,0,0.009,0.003,0,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.005,0.005,1.1515,0.14106544,,0.002,0.002,0.4606,-0.775225292,,-0.001,-0.001,-0.2303,#NUM!,,-0.002,-0.002,-0.9212,#NUM!,
814,0,0.009,0.003,0,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.002,0.002,0.4606,-0.775225292,,0.005,0.005,1.1515,0.14106544,,0.002,0.002,0.4606,-0.775225292,,-0.001,-0.001,-0.2303,#NUM!,,-0.002,-0.002,-0.9212,#NUM!,
815,0,0.009,0.004,0,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.002,0.002,0.4606,-0.775225292,,0.005,0.005,1.1515,0.14106544,,0.002,0.002,0.4606,-0.775225292,,-0.001,-0.001,-0.2303,#NUM!,,-0.002,-0.002,-0.9212,#NUM!,
816,0,0.009,0.003,0,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.002,0.002,0.4606,-0.775225292,,0.005,0.005,1.1515,0.14106544,,0.002,0.002,0.4606,-0.775225292,,-0.001,-0.001,-0.2303,#NUM!,,-0.002,-0.002,-0.9212,#NUM!,
817,0,0.008,0.003,0,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.002,0.002,0.4606,-0.775225292,,0.005,0.005,1.1515,0.14106544,,0.002,0.002,0.4606,-0.775225292,,-0.001,-0.001,-0.2303,#NUM!,,-0.002,-0.002,-0.9212,#NUM!,
818,0,0.008,0.003,0,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.005,0.005,1.1515,0.14106544,,0.002,0.002,0.4606,-0.775225292,,-0.001,-0.001,-0.2303,#NUM!,,-0.002,-0.002,-0.9212,#NUM!,
819,0,0.008,0.003,0,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.005,0.005,1.1515,0.14106544,,0.002,0.002,0.4606,-0.775225292,,-0.001,-0.001,-0.2303,#NUM!,,-0.002,-0.002,-0.9212,#NUM!,
820,0,0.008,0.003,0,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.005,0.005,1.1515,0.14106544,,0.002,0.002,0.4606,-0.775225292,,-0.001,-0.001,-0.2303,#NUM!,,-0.002,-0.002,-0.9212,#NUM!,
821,0,0.008,0.003,0,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.005,0.005,1.1515,0.14106544,,0.002,0.002,0.4606,-0.775225292,,-0.001,-0.001,-0.2303,#NUM!,,-0.002,-0.002,-0.9212,#NUM!,
822,0,0.008,0.003,0,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.005,0.005,1.1515,0.14106544,,0.002,0.002,0.4606,-0.775225292,,-0.001,-0.001,-0.2303,#NUM!,,-0.002,-0.002,-0.9212,#NUM!,
823,0,0.007,0.003,0,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.005,0.005,1.1515,0.14106544,,0.002,0.002,0.4606,-0.775225292,,-0.001,-0.001,-0.2303,#NUM!,,-0.002,-0.002,-0.9212,#NUM!,
824,0,0.007,0.003,0,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.005,0.005,1.1515,0.14106544,,0.002,0.002,0.4606,-0.775225292,,-0.001,-0.001,-0.2303,#NUM!,,-0.002,-0.002,-0.9212,#NUM!,
825,0,0.007,0.003,0,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.005,0.005,1.1515,0.14106544,,0.002,0.002,0.4606,-0.775225292,,-0.001,-0.001,-0.2303,#NUM!,,-0.002,-0.002,-0.9212,#NUM!,
826,0,0.006,0.003,0,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.005,0.005,1.1515,0.14106544,,0.002,0.002,0.4606,-0.775225292,,-0.001,-0.001,-0.2303,#NUM!,,-0.002,-0.002,-0.9212,#NUM!,
827,0,0.006,0.003,0,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.005,0.005,1.1515,0.14106544,,0.002,0.002,0.4606,-0.775225292,,-0.001,-0.001,-0.2303,#NUM!,,-0.002,-0.002,-0.9212,#NUM!,
828,0,0.005,0.003,0,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.005,0.005,1.1515,0.14106544,,0.002,0.002,0.4606,-0.775225292,,-0.001,-0.001,-0.2303,#NUM!,,-0.002,-0.002,-0.9212,#NUM!,
829,0,0.005,0.003,0,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.005,0.005,1.1515,0.14106544,,0.002,0.002,0.4606,-0.775225292,,-0.001,-0.001,-0.2303,#NUM!,,-0.002,-0.002,-0.9212,#NUM!,
830,0,0.004,0.003,0,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.005,0.005,1.1515,0.14106544,,0.002,0.002,0.4606,-0.775225292,,-0.001,-0.001,-0.2303,#NUM!,,-0.002,-0.002,-0.9212,#NUM!,
831,0,0.004,0.003,0,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.005,0.005,1.1515,0.14106544,,0.002,0.002,0.4606,-0.775225292,,-0.001,-0.001,-0.2303,#NUM!,,-0.002,-0.002,-0.9212,#NUM!,
832,0,0.003,0.003,0,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.005,0.005,1.1515,0.14106544,,0.002,0.002,0.4606,-0.775225292,,-0.001,-0.001,-0.2303,#NUM!,,-0.002,-0.002,-0.9212,#NUM!,
833,0,0.003,0.003,0,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.005,0.005,1.1515,0.14106544,,0.002,0.002,0.4606,-0.775225292,,-0.001,-0.001,-0.2303,#NUM!,,-0.002,-0.002,-0.9212,#NUM!,
834,0,0.002,0.003,0,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.005,0.005,1.1515,0.14106544,,0.002,0.002,0.4606,-0.775225292,,-0.001,-0.001,-0.2303,#NUM!,,-0.002,-0.002,-0.9212,#NUM!,
835,0,0.002,0.003,0,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.005,0.005,1.1515,0.14106544,,0.002,0.002,0.4606,-0.775225292,,-0.001,-0.001,-0.2303,#NUM!,,-0.002,-0.002,-0.9212,#NUM!,
836,0,0.002,0.003,0,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.005,0.005,1.1515,0.14106544,,0.002,0.002,0.4606,-0.775225292,,-0.001,-0.001,-0.2303,#NUM!,,-0.002,-0.002,-0.9212,#NUM!,
837,0,0.002,0.003,0,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.005,0.005,1.1515,0.14106544,,0.002,0.002,0.4606,-0.775225292,,-0.001,-0.001,-0.2303,#NUM!,,-0.002,-0.002,-0.9212,#NUM!,
838,0,0.002,0.003,0,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.005,0.005,1.1515,0.14106544,,0.002,0.002,0.4606,-0.775225292,,-0.001,-0.001,-0.2303,#NUM!,,-0.002,-0.002,-0.9212,#NUM!,
839,0,0.001,0.003,0,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.005,0.005,1.1515,0.14106544,,0.002,0.002,0.4606,-0.775225292,,-0.002,-0.002,-0.4606,#NUM!,,-0.002,-0.002,-0.9212,#NUM!,
840,0,0.001,0.003,0,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.005,0.005,1.1515,0.14106544,,0.002,0.002,0.4606,-0.775225292,,-0.001,-0.001,-0.2303,#NUM!,,-0.002,-0.002,-0.9212,#NUM!,
841,0,0.001,0.003,0,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.005,0.005,1.1515,0.14106544,,0.002,0.002,0.4606,-0.775225292,,-0.001,-0.001,-0.2303,#NUM!,,-0.002,-0.002,-0.9212,#NUM!,
842,0,0.001,0.003,0,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.005,0.005,1.1515,0.14106544,,0.002,0.002,0.4606,-0.775225292,,-0.001,-0.001,-0.2303,#NUM!,,-0.002,-0.002,-0.9212,#NUM!,
843,0,0.001,0.003,0,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.005,0.005,1.1515,0.14106544,,0.002,0.002,0.4606,-0.775225292,,-0.001,-0.001,-0.2303,#NUM!,,-0.002,-0.002,-0.9212,#NUM!,
844,0,0.001,0.003,0,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.005,0.005,1.1515,0.14106544,,0.002,0.002,0.4606,-0.775225292,,-0.001,-0.001,-0.2303,#NUM!,,-0.002,-0.002,-0.9212,#NUM!,
845,0,0.001,0.003,0,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.005,0.005,1.1515,0.14106544,,0.002,0.002,0.4606,-0.775225292,,-0.001,-0.001,-0.2303,#NUM!,,-0.002,-0.002,-0.9212,#NUM!,
846,0,0,0.003,0,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.005,0.005,1.1515,0.14106544,,0.002,0.002,0.4606,-0.775225292,,-0.001,-0.001,-0.2303,#NUM!,,-0.002,-0.002,-0.9212,#NUM!,
847,0,0,0.004,0,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.005,0.005,1.1515,0.14106544,,0.002,0.002,0.4606,-0.775225292,,-0.001,-0.001,-0.2303,#NUM!,,-0.002,-0.002,-0.9212,#NUM!,
848,0,0,0.003,0,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.005,0.005,1.1515,0.14106544,,0.002,0.002,0.4606,-0.775225292,,-0.001,-0.001,-0.2303,#NUM!,,-0.002,-0.002,-0.9212,#NUM!,
849,0,0,0.003,0,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.005,0.005,1.1515,0.14106544,,0.002,0.002,0.4606,-0.775225292,,-0.001,-0.001,-0.2303,#NUM!,,-0.002,-0.002,-0.9212,#NUM!,
850,0,0,0.003,0,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.005,0.005,1.1515,0.14106544,,0.002,0.002,0.4606,-0.775225292,,-0.001,-0.001,-0.2303,#NUM!,,-0.002,-0.002,-0.9212,#NUM!,
