,MilliQ,F5Aug19_WET_R1,A(CDOM),a(CDOM),ln(a),Sr,F29Jul19_Inf_R1,A(CDOM),a(CDOM),ln(a),Sr,F29Jul19_Wet_R1,A(CDOM),a(CDOM),ln(a),Sr,F2Sep19_Wet_R2,A(CDOM),a(CDOM),ln(a),Sr,F29Apr19_101_R1,A(CDOM),a(CDOM),ln(a),Sr,F29Apr19_50_R1,A(CDOM),a(CDOM),ln(a),Sr,F29Apr19_100_R1,A(CDOM),a(CDOM),ln(a),Sr,F29Apr19_30_R1,A(CDOM),a(CDOM),ln(a),Sr
746,0,0.01,0.01,2.303,0.834212621,,0.008,0.008,1.8424,0.61106907,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
747,0,0.01,0.01,2.303,0.834212621,,0.008,0.008,1.8424,0.61106907,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
748,0,0.01,0.01,2.303,0.834212621,,0.008,0.008,1.8424,0.61106907,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
749,0,0.01,0.01,2.303,0.834212621,,0.008,0.008,1.8424,0.61106907,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
750,0,0.01,0.01,2.303,0.834212621,,0.008,0.008,1.8424,0.61106907,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
751,0,0.01,0.01,2.303,0.834212621,,0.008,0.008,1.8424,0.61106907,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
752,0,0.01,0.01,2.303,0.834212621,,0.008,0.008,1.8424,0.61106907,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
753,0,0.01,0.01,2.303,0.834212621,,0.008,0.008,1.8424,0.61106907,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
754,0,0.01,0.01,2.303,0.834212621,,0.008,0.008,1.8424,0.61106907,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
755,0,0.01,0.01,2.303,0.834212621,,0.008,0.008,1.8424,0.61106907,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
756,0,0.01,0.01,2.303,0.834212621,,0.008,0.008,1.8424,0.61106907,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
757,0,0.01,0.01,2.303,0.834212621,,0.008,0.008,1.8424,0.61106907,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
758,0,0.01,0.01,2.303,0.834212621,,0.008,0.008,1.8424,0.61106907,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
759,0,0.01,0.01,2.303,0.834212621,,0.009,0.009,2.0727,0.728852105,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.002,0.002,0.4606,-0.775225292,
760,0.001,0.011,0.01,2.303,0.834212621,,0.009,0.008,1.8424,0.61106907,,0.015,0.014,3.2242,1.170684857,,0.007,0.006,1.3818,0.323386997,,0.003,0.002,0.4606,-0.775225292,,0.002,0.001,0.2303,-1.468372472,,0.002,0.001,0.2303,-1.468372472,,0.002,0.001,0.2303,-1.468372472,
761,0,0.01,0.01,2.303,0.834212621,,0.009,0.009,2.0727,0.728852105,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
762,0,0.01,0.01,2.303,0.834212621,,0.008,0.008,1.8424,0.61106907,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
763,0,0.01,0.01,2.303,0.834212621,,0.009,0.009,2.0727,0.728852105,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
764,0,0.01,0.01,2.303,0.834212621,,0.009,0.009,2.0727,0.728852105,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
765,0,0.01,0.01,2.303,0.834212621,,0.009,0.009,2.0727,0.728852105,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
766,0,0.01,0.01,2.303,0.834212621,,0.009,0.009,2.0727,0.728852105,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
767,0,0.01,0.01,2.303,0.834212621,,0.009,0.009,2.0727,0.728852105,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
768,0,0.01,0.01,2.303,0.834212621,,0.009,0.009,2.0727,0.728852105,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
769,0,0.01,0.01,2.303,0.834212621,,0.009,0.009,2.0727,0.728852105,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
770,0,0.01,0.01,2.303,0.834212621,,0.009,0.009,2.0727,0.728852105,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
771,0,0.01,0.01,2.303,0.834212621,,0.009,0.009,2.0727,0.728852105,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
772,0,0.01,0.01,2.303,0.834212621,,0.009,0.009,2.0727,0.728852105,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
773,0,0.01,0.01,2.303,0.834212621,,0.009,0.009,2.0727,0.728852105,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
774,0,0.01,0.01,2.303,0.834212621,,0.009,0.009,2.0727,0.728852105,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
775,0,0.01,0.01,2.303,0.834212621,,0.009,0.009,2.0727,0.728852105,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
776,0,0.01,0.01,2.303,0.834212621,,0.009,0.009,2.0727,0.728852105,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
777,0,0.01,0.01,2.303,0.834212621,,0.009,0.009,2.0727,0.728852105,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
778,0,0.01,0.01,2.303,0.834212621,,0.009,0.009,2.0727,0.728852105,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
779,0,0.01,0.01,2.303,0.834212621,,0.009,0.009,2.0727,0.728852105,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
780,0,0.01,0.01,2.303,0.834212621,,0.009,0.009,2.0727,0.728852105,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
781,0,0.01,0.01,2.303,0.834212621,,0.009,0.009,2.0727,0.728852105,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
782,0,0.01,0.01,2.303,0.834212621,,0.009,0.009,2.0727,0.728852105,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
783,0,0.01,0.01,2.303,0.834212621,,0.009,0.009,2.0727,0.728852105,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
784,0,0.01,0.01,2.303,0.834212621,,0.009,0.009,2.0727,0.728852105,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
785,0,0.01,0.01,2.303,0.834212621,,0.009,0.009,2.0727,0.728852105,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
786,0,0.01,0.01,2.303,0.834212621,,0.009,0.009,2.0727,0.728852105,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
787,0,0.01,0.01,2.303,0.834212621,,0.009,0.009,2.0727,0.728852105,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
788,0,0.01,0.01,2.303,0.834212621,,0.009,0.009,2.0727,0.728852105,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
789,0,0.009,0.009,2.0727,0.728852105,,0.009,0.009,2.0727,0.728852105,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
790,0,0.009,0.009,2.0727,0.728852105,,0.009,0.009,2.0727,0.728852105,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
791,0,0.009,0.009,2.0727,0.728852105,,0.009,0.009,2.0727,0.728852105,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
792,0,0.009,0.009,2.0727,0.728852105,,0.009,0.009,2.0727,0.728852105,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
793,0,0.009,0.009,2.0727,0.728852105,,0.009,0.009,2.0727,0.728852105,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
794,0,0.009,0.009,2.0727,0.728852105,,0.009,0.009,2.0727,0.728852105,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
795,0,0.009,0.009,2.0727,0.728852105,,0.009,0.009,2.0727,0.728852105,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
796,0,0.009,0.009,2.0727,0.728852105,,0.009,0.009,2.0727,0.728852105,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
797,0,0.009,0.009,2.0727,0.728852105,,0.009,0.009,2.0727,0.728852105,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
798,0,0.009,0.009,2.0727,0.728852105,,0.009,0.009,2.0727,0.728852105,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
799,0,0.009,0.009,2.0727,0.728852105,,0.009,0.009,2.0727,0.728852105,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
800,0,0.009,0.009,2.0727,0.728852105,,0.009,0.009,2.0727,0.728852105,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
801,0,0.009,0.009,2.0727,0.728852105,,0.009,0.009,2.0727,0.728852105,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
802,0,0.009,0.009,2.0727,0.728852105,,0.009,0.009,2.0727,0.728852105,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
803,0,0.009,0.009,2.0727,0.728852105,,0.009,0.009,2.0727,0.728852105,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
804,0,0.009,0.009,2.0727,0.728852105,,0.009,0.009,2.0727,0.728852105,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
805,0,0.009,0.009,2.0727,0.728852105,,0.009,0.009,2.0727,0.728852105,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
806,0,0.009,0.009,2.0727,0.728852105,,0.009,0.009,2.0727,0.728852105,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
807,0,0.009,0.009,2.0727,0.728852105,,0.009,0.009,2.0727,0.728852105,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
808,0,0.009,0.009,2.0727,0.728852105,,0.009,0.009,2.0727,0.728852105,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
809,0,0.009,0.009,2.0727,0.728852105,,0.009,0.009,2.0727,0.728852105,,0.013,0.013,2.9939,1.096576885,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
810,0,0.009,0.009,2.0727,0.728852105,,0.009,0.009,2.0727,0.728852105,,0.014,0.014,3.2242,1.170684857,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
811,0,0.009,0.009,2.0727,0.728852105,,0.009,0.009,2.0727,0.728852105,,0.013,0.013,2.9939,1.096576885,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
812,0,0.009,0.009,2.0727,0.728852105,,0.009,0.009,2.0727,0.728852105,,0.013,0.013,2.9939,1.096576885,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
813,0,0.009,0.009,2.0727,0.728852105,,0.009,0.009,2.0727,0.728852105,,0.013,0.013,2.9939,1.096576885,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
814,0,0.009,0.009,2.0727,0.728852105,,0.009,0.009,2.0727,0.728852105,,0.013,0.013,2.9939,1.096576885,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
815,0,0.009,0.009,2.0727,0.728852105,,0.009,0.009,2.0727,0.728852105,,0.013,0.013,2.9939,1.096576885,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
816,0,0.009,0.009,2.0727,0.728852105,,0.009,0.009,2.0727,0.728852105,,0.013,0.013,2.9939,1.096576885,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
817,0,0.009,0.009,2.0727,0.728852105,,0.009,0.009,2.0727,0.728852105,,0.013,0.013,2.9939,1.096576885,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
818,0,0.009,0.009,2.0727,0.728852105,,0.009,0.009,2.0727,0.728852105,,0.013,0.013,2.9939,1.096576885,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
819,0,0.009,0.009,2.0727,0.728852105,,0.009,0.009,2.0727,0.728852105,,0.013,0.013,2.9939,1.096576885,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
820,0,0.009,0.009,2.0727,0.728852105,,0.009,0.009,2.0727,0.728852105,,0.013,0.013,2.9939,1.096576885,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
821,0,0.009,0.009,2.0727,0.728852105,,0.009,0.009,2.0727,0.728852105,,0.013,0.013,2.9939,1.096576885,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
822,0,0.009,0.009,2.0727,0.728852105,,0.009,0.009,2.0727,0.728852105,,0.013,0.013,2.9939,1.096576885,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
823,0,0.009,0.009,2.0727,0.728852105,,0.009,0.009,2.0727,0.728852105,,0.013,0.013,2.9939,1.096576885,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
824,0,0.009,0.009,2.0727,0.728852105,,0.009,0.009,2.0727,0.728852105,,0.013,0.013,2.9939,1.096576885,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
825,0,0.009,0.009,2.0727,0.728852105,,0.009,0.009,2.0727,0.728852105,,0.013,0.013,2.9939,1.096576885,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,
826,0,0.009,0.009,2.0727,0.728852105,,0.009,0.009,2.0727,0.728852105,,0.013,0.013,2.9939,1.096576885,,0.006,0.006,1.3818,0.323386997,,0.002,0.002,0.4606,-0.775225292,,0.001,0.001,0.2303,-1.468372472,,0.001,0.001,0.2303,-1.468372472,,0.002,0.002,0.4606,-0.775225292,
