"Reservoir","Site","DateTime","Depth_m","Rep","Dilution","a254_m","a350_m","S275_295","S350_400","Sr","Max_FL_Ex","Max_FL_Em","Max_FL","B","T","A","C","M","N","FI","BIX","HIX","T_B","T_M","T_N","T_C","A_T","A_C","A_M","M_C","C_N","Fmax1","Fmax2","Fmax3","Fmax4","abs_Flag","fl_Flag"
"CCR",50,2024-06-19 09:10:00,9,2,1,11.515,2.303,NA,NA,NA,300,300,3.803786988,0.084395169,0.095770588,0.254592471,0.123941629,0.123803264,0.105714356,1.502780728,0.677721931,4.135721691,1.134787556,0.773570781,0.905937394,0.77270719,2.658357611,2.054132041,2.056427773,0.998883631,1.172420038,NA,NA,NA,NA,0,0
"CCR",50,2024-06-19 09:10:00,20,2,1,12.2059,2.9939,NA,NA,NA,300,300,10.34288425,0.045709142,0.068850794,0.25960809,0.126461466,0.114339686,0.095600164,1.469982641,0.662804257,4.944038052,1.506280585,0.602160072,0.720195352,0.544440895,3.770589649,2.052863203,2.270498535,0.904146456,1.322816413,NA,NA,NA,NA,0,0
"CCR",88,2024-06-19 09:45:00,0.1,1,1,11.2847,2.0727,NA,NA,NA,300,300,5.976067872,0.064731212,0.068827394,0.156451401,0.060816909,0.072715069,0.071755861,1.476607619,0.758254917,2.816692731,1.063279858,0.946535496,0.959188463,1.13171478,2.273097831,2.572498412,2.151567783,1.195639028,0.847553182,NA,NA,NA,NA,0,0
"CCR",88,2024-06-19 09:45:00,1.5,1,1,11.0544,1.6121,NA,NA,NA,300,300,3.102062221,0.058049093,0.070689685,0.150835459,0.060010542,0.071934739,0.072610721,1.471517731,0.750736064,2.897329333,1.217756924,0.982691884,0.973543343,1.17795444,2.133769024,2.513482697,2.096837502,1.198701709,0.826469437,NA,NA,NA,NA,0,0
"CCR",88,2024-06-19 09:45:00,6,1,1,11.7453,2.303,NA,NA,NA,300,300,2.258991953,0.041720131,0.061366437,0.218405559,0.107493151,0.097338844,0.081491876,1.560998104,0.692197295,4.866260609,1.47090711,0.630441398,0.753037484,0.570886947,3.559039274,2.031809066,2.243765695,0.905535311,1.319065863,NA,NA,NA,NA,0,0
"CCR",88,2024-06-19 09:45:00,6,2,1,11.7453,2.303,NA,NA,NA,305,304,4.447508391,0.052447124,0.071562015,0.221950921,0.107589157,0.100091836,0.086211916,1.525981911,0.706604432,4.263342002,1.364460215,0.71496355,0.830071043,0.665141516,3.101518624,2.062948798,2.217472765,0.930315281,1.247961559,NA,NA,NA,NA,0,0
"CCR",88,2024-06-19 09:45:00,9,2,1,11.9756,2.7636,NA,NA,NA,300,300,6.345861108,0.07141893,0.082035023,0.24024012,0.119101151,0.113329794,0.099145516,1.504330519,0.695980035,4.417030324,1.148645364,0.723861041,0.827420406,0.688784465,2.928506783,2.017109977,2.119831968,0.95154239,1.201276232,NA,NA,NA,NA,0,0
"CCR",88,2024-06-19 09:45:00,13,2,1,11.515,2.0727,NA,NA,NA,300,300,2.635388102,0.085775684,0.091642966,0.250771043,0.122520465,0.118820125,0.104878095,1.465550805,0.680397808,4.283052417,1.068402617,0.771274777,0.873804637,0.747980886,2.736391617,2.046768626,2.110509834,0.969798194,1.168217869,NA,NA,NA,NA,0,0
"CCR",90,2024-06-19 10:20:00,0.1,1,1,11.9756,2.0727,NA,NA,NA,300,300,6.034810289,0.080205017,0.077484932,0.163607008,0.065441307,0.076512908,0.078816744,1.450741739,0.741225723,2.851288976,0.96608586,1.012704055,0.983102431,1.184037046,2.111468678,2.500057136,2.138292891,1.169183673,0.83029702,NA,NA,NA,NA,0,0
"CCR",90,2024-06-19 10:20:00,0.1,2,1,11.0544,1.8424,NA,NA,NA,300,300,3.960071014,0.059632153,0.066466308,0.152096867,0.059867317,0.072064404,0.070831402,1.464090801,0.73655293,2.937530065,1.114605213,0.922318157,0.938373462,1.11022694,2.288330297,2.540565943,2.110568582,1.203735318,0.845208694,NA,NA,NA,NA,0,0
"CCR",90,2024-06-19 10:20:00,1.5,1,1,11.0544,1.8424,NA,NA,NA,300,300,4.101536546,0.061776875,0.069864871,0.154478488,0.060856446,0.072209715,0.071027528,1.454480354,0.753375489,2.960683101,1.130922703,0.967527302,0.983630889,1.148027459,2.211103895,2.538407986,2.139303387,1.186558205,0.856800838,NA,NA,NA,NA,0,0
"CCR",90,2024-06-19 10:20:00,1.5,2,1,11.0544,1.6121,NA,NA,NA,300,300,1.505245643,0.05153347,0.066516005,0.158557238,0.064043811,0.072665484,0.070249398,1.466960731,0.725268225,3.133113993,1.29073408,0.915372764,0.946855166,1.038601609,2.383745636,2.475762052,2.182015831,1.134621489,0.911663489,NA,NA,NA,NA,0,0
"CCR",90,2024-06-19 10:20:00,6,1,1,12.8968,2.9939,NA,NA,NA,300,300,10.2437651,0.069366259,0.086087971,0.22458829,0.10425483,0.100637564,0.094154762,1.518104693,0.709947542,3.351381187,1.241064061,0.855425828,0.914324129,0.825745639,2.608823127,2.15422432,2.231654685,0.965303609,1.107270915,NA,NA,NA,NA,0,0
"CCR",92,2024-06-19 10:56:00,0.1,2,1,11.7453,2.0727,NA,NA,NA,300,300,4.610064982,0.089668703,0.086427002,0.163894137,0.066575112,0.07885405,0.084939063,1.463876123,0.716232307,2.608768892,0.963848025,1.096037582,1.017517728,1.298187866,1.896330239,2.461792905,2.07844921,1.184437365,0.78379852,NA,NA,NA,NA,0,0
"CCR",92,2024-06-19 10:56:00,1.5,1,1,12.6665,2.5333,NA,NA,NA,300,300,5.206272254,0.054936948,0.071926196,0.181257831,0.076428551,0.080615674,0.075733045,1.435050278,0.691530806,3.253717465,1.309249945,0.892211056,0.949733307,0.941090659,2.520053088,2.371598421,2.248419228,1.054784798,1.009183651,NA,NA,NA,NA,0,0
"CCR",92,2024-06-19 10:56:00,1.5,2,1,11.9756,2.0727,NA,NA,NA,300,300,4.288234278,0.046596276,0.06385025,0.178390541,0.076396782,0.079244576,0.074957999,1.433461344,0.69321617,3.526060993,1.370286561,0.805736537,0.851813698,0.835771468,2.79388944,2.335053077,2.251138803,1.037276366,1.019194518,NA,NA,NA,NA,0,0
"CCR",98,2024-06-19 11:00:00,0.1,2,1,16.5816,4.1454,NA,NA,NA,300,300,8.594931254,0.06772011,0.09029408,0.240199991,0.111556238,0.099982538,0.098372667,1.436473743,0.610540391,3.794135654,1.333342192,0.903098492,0.917877721,0.809404125,2.660196458,2.153173987,2.40241941,0.896252327,1.134016609,NA,NA,NA,NA,0,0
"CCR",98,2024-06-19 11:00:00,0.3,1,1,17.2725,4.3757,NA,NA,NA,300,300,10.42318254,0.123710642,0.138008866,0.242851214,0.110738196,0.108871693,0.123102744,1.448994143,0.632015423,2.792871155,1.115577963,1.267628541,1.121086834,1.246262545,1.759678352,2.193021221,2.230618503,0.983144907,0.899559117,NA,NA,NA,NA,0,0
"CCR",101,2024-06-19 11:45:00,0.1,1,1,12.8968,4.1454,NA,NA,NA,315,314,3.842577308,0.029527525,0.047364037,0.214124434,0.129121243,0.083341615,0.066268484,1.45258936,0.538132844,8.107076903,1.604063902,0.568311968,0.71472945,0.366818317,4.520823114,1.658320727,2.569237881,0.645452388,1.94845627,NA,NA,NA,NA,0,0
"CCR",101,2024-06-19 11:45:00,0.1,1,1,13.5877,4.606,NA,NA,NA,300,300,6.727164983,0.040184794,0.050715126,0.223270922,0.131851531,0.08785665,0.069057918,1.451037812,0.533968955,7.152499006,1.262047678,0.57724857,0.734385387,0.384638126,4.402452301,1.693351001,2.541309295,0.666330149,1.909289115,NA,NA,NA,NA,0,0
"CCR",96,2024-06-19 11:57:00,0.1,2,1,14.9695,3.2242,NA,NA,NA,300,300,5.055167478,0.124360327,0.121888581,0.215725844,0.094370744,0.104530521,0.113176808,1.454687253,0.659589414,2.598984653,0.980124318,1.166057338,1.076974896,1.29159287,1.769860995,2.285939841,2.0637594,1.107658112,0.833834656,NA,NA,NA,NA,0,0
"CCR",96,2024-06-19 11:57:00,1,2,1,16.5816,4.3757,NA,NA,NA,300,300,10.13787315,0.057140093,0.076370318,0.226377904,0.103357271,0.095171045,0.08661056,1.423314627,0.635326129,3.679461735,1.336545213,0.802453288,0.881766817,0.738896418,2.964213207,2.190246522,2.378642633,0.920796799,1.193356464,NA,NA,NA,NA,0,0
"CCR",94,2024-06-19 12:00:00,0.1,1,1,11.7453,2.0727,NA,NA,NA,300,300,4.181638123,0.080852582,0.080723548,0.161433343,0.065048901,0.078019386,0.079347702,1.420886075,0.746588844,2.755150354,0.998404087,1.034660126,1.017339457,1.240967124,1.999829631,2.481722825,2.069143978,1.199395911,0.819795656,NA,NA,NA,NA,0,0
"CCR",94,2024-06-19 12:00:00,1,1,1,12.4362,2.303,NA,NA,NA,300,300,3.281541641,0.043843659,0.062880397,0.179383841,0.076651506,0.078924192,0.073667048,1.408385515,0.69240607,3.620400484,1.434195909,0.796718911,0.853575621,0.820341312,2.852778461,2.340252024,2.272862549,1.029649604,1.040512783,NA,NA,NA,NA,0,0
"CCR",100,2024-06-19 12:05:00,0.1,1,1,10.3635,2.9939,NA,NA,NA,300,300,4.040752023,0.037637138,0.047804089,0.181201201,0.107687478,0.073846271,0.063070864,1.427091811,0.553881972,6.837363581,1.270130825,0.647346017,0.757942521,0.443915026,3.790495825,1.682658053,2.453762374,0.68574613,1.707404518,NA,NA,NA,NA,0,0
"CCR",100,2024-06-19 12:05:00,0.1,2,1,9.212,2.5333,NA,NA,NA,300,300,3.53540669,0.05089793,0.056808036,0.175543415,0.104852699,0.074902336,0.066593387,1.461000821,0.582778864,5.226238797,1.116116818,0.7584281,0.853058222,0.541788972,3.090115901,1.674190716,2.343630731,0.714357725,1.5745212,NA,NA,NA,NA,0,0
"CCR",50,2024-07-11 09:20:00,0.1,1,1,10.5938,1.6121,NA,NA,NA,300,300,5.564780185,0.09167674,0.093783593,0.162116985,0.063591658,0.082049671,0.084387426,1.486790168,0.729421994,2.351465775,1.022981329,1.14300999,1.111345586,1.474778243,1.728628424,2.54934359,1.975839558,1.290258402,0.753567929,NA,NA,NA,NA,0,0
"CCR",50,2024-07-11 09:20:00,1.5,1,1,9.9029,0.9212,NA,NA,NA,300,300,2.140961606,0.060380851,0.068242271,0.150325707,0.061505214,0.069282057,0.066556835,1.447295829,0.757702561,2.758133507,1.130197252,0.984991992,1.02532327,1.109536365,2.202823905,2.444113229,2.169763906,1.126442016,0.924100644,NA,NA,NA,NA,0,0
"CCR",50,2024-07-11 09:20:00,6,2,1,11.7453,2.0727,NA,NA,NA,305,304,9.264096582,0.122381717,0.119750261,0.197195341,0.08212664,0.10688249,0.108438572,1.528743396,0.733707276,2.256142774,0.978497961,1.120391758,1.104314251,1.458117122,1.646721605,2.401112968,1.844973315,1.301435066,0.757356343,NA,NA,NA,NA,0,0
"CCR",50,2024-07-11 09:20:00,9,1,1,10.3635,1.6121,NA,NA,NA,300,300,2.461186703,0.050612267,0.068902039,0.250597129,0.125101904,0.110616769,0.091001608,1.51508984,0.680817055,5.483048225,1.361370328,0.622889634,0.757151888,0.550767306,3.637006003,2.003144,2.265453337,0.884213313,1.374721917,NA,NA,NA,NA,0,0
"CCR",50,2024-07-11 09:20:00,20,2,1,13.818,3.2242,NA,NA,NA,305,304,10.47471246,0.046558674,0.081208797,0.311515878,0.153293193,0.133220869,0.10865181,1.492872311,0.643146051,5.606772013,1.744224883,0.609580147,0.747422402,0.529761271,3.835986856,2.032157272,2.338341433,0.869059259,1.410866446,NA,NA,NA,NA,0,0
"CCR",88,2024-07-11 09:50:00,0.1,1,1,10.8241,1.8424,NA,NA,NA,300,300,3.738180288,0.059795184,0.072889522,0.147851075,0.058121603,0.072002295,0.072821733,1.45299303,0.769581059,2.719729069,1.218986498,1.012322201,1.000930883,1.25408658,2.028427015,2.543823098,2.0534217,1.238821572,0.798135391,NA,NA,NA,NA,0,0
"CCR",88,2024-07-11 09:50:00,1.5,1,1,11.0544,1.8424,NA,NA,NA,300,300,2.073679631,0.100749395,0.1030513,0.162114542,0.065111409,0.080586278,0.089496572,1.466565488,0.75530734,2.215772269,1.022847828,1.278769821,1.151455272,1.582691896,1.573144076,2.48980238,2.011689169,1.237667538,0.727529644,NA,NA,NA,NA,0,0
"CCR",88,2024-07-11 09:50:00,6,1,1,14.0483,4.3757,NA,NA,NA,300,300,16.56935044,0.067562859,0.081948247,0.254041844,0.126167928,0.114590675,0.097190691,1.539001813,0.722594837,3.876094877,1.212918578,0.715138881,0.84316971,0.649517264,3.100027802,2.013521575,2.216950412,0.908239338,1.298148267,NA,NA,NA,NA,0,0
"CCR",88,2024-07-11 09:50:00,9,1,1,11.9756,2.7636,NA,NA,NA,300,300,7.013055605,0.06775029,0.082166874,0.259320851,0.130595117,0.120316441,0.099327508,1.497856162,0.69066388,4.955963827,1.212789993,0.682923073,0.827231803,0.629172632,3.156026751,1.985685658,2.155323488,0.921293564,1.314793049,NA,NA,NA,NA,0,0
"CCR",88,2024-07-11 09:50:00,9,2,1,12.4362,2.9939,NA,NA,NA,300,300,7.556974019,0.065878428,0.093563971,0.261656867,0.129963546,0.120934767,0.104802344,1.518257612,0.692008887,4.663399545,1.420252027,0.773673061,0.892766017,0.719924731,2.796555808,2.013309687,2.163619893,0.930528368,1.24008244,NA,NA,NA,NA,0,0
"CCR",88,2024-07-11 09:50:00,12,2,1,11.0544,2.303,NA,NA,NA,315,316,1.942046883,0.028438794,0.061858074,0.25215189,0.127867903,0.11228153,0.088706041,1.466322134,0.680204935,6.47757331,2.175129969,0.550919409,0.697337782,0.48376545,4.076297136,1.97197172,2.245711208,0.878105659,1.44147909,NA,NA,NA,NA,0,0
"CCR",90,2024-07-11 10:15:00,0.1,2,1,10.8241,1.8424,NA,NA,NA,300,300,4.60629065,0.051511543,0.06891306,0.151162638,0.060689588,0.069302982,0.06861651,1.465236214,0.744680888,2.912414225,1.33781782,0.994373666,1.004321856,1.135500555,2.193526702,2.490750786,2.181185187,1.141925409,0.884475002,NA,NA,NA,NA,0,0
"CCR",90,2024-07-11 10:15:00,1.5,1,1,10.8241,1.8424,NA,NA,NA,300,300,4.570993961,0.067138769,0.076883015,0.157299884,0.063889444,0.071786238,0.074732262,1.490286889,0.745474934,2.761209542,1.145135913,1.070999364,1.028779442,1.203375862,2.045964033,2.462063732,2.191226178,1.123600912,0.85491115,NA,NA,NA,NA,0,0
"CCR",90,2024-07-11 10:15:00,1.5,2,1,10.8241,1.8424,NA,NA,NA,300,300,2.912899875,0.056075058,0.070342432,0.155138959,0.062713231,0.070345862,0.071318988,1.479973432,0.749639336,2.949536197,1.254433514,0.999951237,0.986307209,1.121652166,2.205481898,2.473783546,2.205374352,1.121706863,0.879334289,NA,NA,NA,NA,0,0
"CCR",90,2024-07-11 10:15:00,5,1,1,11.0544,1.8424,NA,NA,NA,300,300,3.647377688,0.051013514,0.059935836,0.163658132,0.069750172,0.073663952,0.070351377,1.433543561,0.715703161,3.377067849,1.174901145,0.813638621,0.851949721,0.859293017,2.730555582,2.346347345,2.221685478,1.056111393,0.991454259,NA,NA,NA,NA,0,0
"CCR",92,2024-07-11 10:45:00,0.1,1,1,11.515,2.303,NA,NA,NA,300,300,5.516259345,0.039434151,0.071193855,0.159157595,0.06479961,0.07069716,0.070608151,1.50720728,0.718548492,3.164678624,1.805385791,1.007025666,1.008295136,1.098677219,2.235552418,2.456150513,2.251258662,1.091012132,0.917735545,NA,NA,NA,NA,0,0
"CCR",92,2024-07-11 10:45:00,1,2,1,11.0544,1.8424,NA,NA,NA,300,300,7.139167873,0.053705865,0.072481403,0.168351032,0.069359548,0.075127286,0.073838367,1.492972677,0.701119448,3.03336531,1.349599399,0.96478133,0.981622506,1.045009742,2.322678988,2.427222168,2.240877324,1.083157093,0.939342924,NA,NA,NA,NA,0,0
"CCR",98,2024-07-11 10:52:00,0.1,1,1,25.1027,6.2181,NA,NA,NA,300,300,4.26890853,0.071301355,0.136274567,0.485124867,0.252976093,0.189713931,0.161116985,1.447639255,0.530576835,4.888524072,1.911247933,0.718316077,0.8458113,0.538685553,3.559907606,1.917670797,2.557138865,0.749928298,1.570139195,NA,NA,NA,NA,0,0
"CCR",98,2024-07-11 10:52:00,0.1,2,1,20.9573,5.7575,NA,NA,NA,325,326,4.909312713,0.065239017,0.122170425,0.386132775,0.207848965,0.154147738,0.137610742,1.44578191,0.544530195,5.070848,1.872658904,0.792554124,0.887797157,0.587784622,3.160607606,1.857756547,2.504952593,0.741633416,1.510412357,NA,NA,NA,NA,0,0
"CCR",100,2024-07-11 11:25:00,0.1,2,1,14.7392,3.9151,NA,NA,NA,300,300,2.243549247,0.088675514,0.093040965,0.275341601,0.161732054,0.112707091,0.10404342,1.474172676,0.561259466,5.35295528,1.049229497,0.825511189,0.894251315,0.575278448,2.959358826,1.702455352,2.442983824,0.696875409,1.554466917,NA,NA,NA,NA,0,0
"CCR",96,2024-07-11 11:33:00,0.1,1,1,16.3513,4.3757,NA,NA,NA,300,300,10.97923439,0.052542659,0.080381509,0.220636864,0.101050144,0.09258542,0.084440349,1.413379467,0.632402073,3.692024852,1.529833283,0.868187555,0.95193246,0.795461601,2.744870889,2.183439392,2.383062745,0.91623244,1.196704477,NA,NA,NA,NA,0,0
"CCR",96,2024-07-11 11:33:00,0.5,2,1,16.8119,4.1454,NA,NA,NA,300,300,9.020055325,0.087505804,0.100894649,0.237100459,0.108734018,0.102325499,0.099389193,1.42400759,0.624794381,3.399183492,1.153005226,0.986016685,1.015147078,0.927903254,2.349980518,2.180554568,2.317119999,0.941062426,1.094022544,NA,NA,NA,NA,0,0
"CCR",101,2024-07-11 11:36:00,0.1,1,1,16.3513,4.8363,NA,NA,NA,315,316,2.518992658,0.057831765,0.084631707,0.298807162,0.176849435,0.115799117,0.10068926,1.475014793,0.538432891,7.036843187,1.463412135,0.730849333,0.840523677,0.478552317,3.530676292,1.68961332,2.580392412,0.654789292,1.756388273,NA,NA,NA,NA,0,0
"CCR",101,2024-07-11 11:36:00,0.1,1,1,15.6604,4.606,NA,NA,NA,300,300,2.223741865,0.021080087,0.057398658,0.301190307,0.178157477,0.113674652,0.084287729,1.518332288,0.558804504,12.13862893,2.722885199,0.504938057,0.680984747,0.322179336,5.24734058,1.690584706,2.649581955,0.638057148,2.113682256,NA,NA,NA,NA,0,0
"CCR",94,2024-07-11 12:00:00,0.1,1,1,12.6665,2.9939,NA,NA,NA,300,300,5.121161254,0.042349939,0.060692943,0.154995974,0.064168367,0.069320077,0.066386886,1.439038834,0.717201518,3.17325181,1.433129404,0.875546394,0.91423091,0.945838988,2.553772573,2.415457665,2.235946366,1.08028426,0.966581968,NA,NA,NA,NA,0,0
"CCR",94,2024-07-11 12:00:00,0.5,2,1,12.6665,2.5333,NA,NA,NA,300,300,9.658766508,0.078333122,0.103009234,0.176853238,0.072338583,0.082113756,0.088120267,1.43800315,0.714473276,2.602088958,1.315015044,1.254469889,1.168961896,1.423987459,1.716867805,2.444798224,2.153758965,1.13513084,0.820907437,NA,NA,NA,NA,0,0
"CCR",90,2024-07-31 12:00:00,0.1,2,1,9.4423,1.1515,NA,NA,NA,300,300,1.621341922,0.057206975,0.060872222,0.133816294,0.051816054,0.061461326,0.062931264,1.426310695,0.760654543,2.748771624,1.064069936,0.990415046,0.967281098,1.174775338,2.198314581,2.582525754,2.177243837,1.186144478,0.823375386,NA,NA,NA,NA,0,0
"CCR",90,2024-07-31 12:00:00,4.5,2,1,12.4362,3.2242,NA,NA,NA,300,300,12.37210061,0.084689335,0.086337118,0.165822745,0.066811195,0.073382642,0.078210011,1.459301255,0.740975618,2.393392839,1.019456801,1.176533253,1.103913907,1.292255269,1.920642574,2.481960487,2.259699855,1.098358475,0.854253748,NA,NA,NA,NA,0,0
"CCR",90,2024-08-01,0.1,2,1,10.3635,1.6121,NA,NA,NA,300,300,7.37125457,0.082695672,0.071677171,0.137816512,0.05180455,0.062238191,0.065686689,1.413363901,0.790248431,2.16773267,0.866758432,1.151658968,1.091197804,1.383607653,1.922739277,2.660316778,2.21433993,1.201403968,0.788661295,NA,NA,NA,NA,0,0
"CCR",90,2024-08-01,4.5,2,1,11.9756,2.9939,NA,NA,NA,300,300,11.88498997,0.095445649,0.095344157,0.153196289,0.057606968,0.066030685,0.07816494,1.473393236,0.762793639,2.189338905,0.998936644,1.443937113,1.219781619,1.655080283,1.606771661,2.659336095,2.320077233,1.1462274,0.736992418,NA,NA,NA,NA,0,0
"CCR",90,2024-08-01 06:00:00,0.1,2,1,9.4423,1.1515,NA,NA,NA,300,300,2.112186352,0.070969587,0.067348271,0.133513888,0.050853074,0.061728034,0.065532824,1.439910616,0.763274839,2.546601047,0.948973686,1.091048375,1.027702871,1.324369703,1.982439723,2.625483107,2.162937639,1.21385058,0.775993946,NA,NA,NA,NA,0,0
"CCR",90,2024-08-01 06:00:00,4.5,2,1,10.3635,1.8424,NA,NA,NA,305,304,5.96356174,0.145757773,0.084152167,0.157846771,0.063033379,0.072001815,0.074381745,1.483555317,0.776990072,1.940445559,0.57734257,1.168750645,1.131355109,1.335041353,1.875730305,2.504177524,2.192261003,1.142280742,0.84743076,NA,NA,NA,NA,0,0
"CCR",50,2024-08-14 09:20:00,0.1,2,1,8.7514,0.6909,NA,NA,NA,310,310,2.084593866,0.054233822,0.062843668,0.134848161,0.053522581,0.060515558,0.064701974,1.474711682,0.745461977,2.701299188,1.158754187,1.038471273,0.971278999,1.174152422,2.145771653,2.519462983,2.228322219,1.130654697,0.827217132,NA,NA,NA,NA,0,0
"CCR",50,2024-08-14 09:20:00,1.5,2,1,9.6726,1.1515,NA,NA,NA,305,304,4.802305215,0.063435213,0.071214818,0.146159347,0.057618135,0.065706813,0.069763023,1.494673721,0.755918824,2.666328282,1.122638597,1.083827007,1.020810376,1.235979237,2.052372679,2.536690018,2.224416937,1.14038424,0.825912236,NA,NA,NA,NA,0,0
"CCR",50,2024-08-14 09:20:00,6,2,1,10.1332,1.1515,NA,NA,NA,300,300,2.665039925,0.065562381,0.076175249,0.207765102,0.097280035,0.091931574,0.083536588,1.577162865,0.720693025,3.855229463,1.161874344,0.828608115,0.911878861,0.7830512,2.727462084,2.135742459,2.259997217,0.945019951,1.164520098,NA,NA,NA,NA,0,0
"CCR",50,2024-08-14 09:20:00,9,2,1,10.1332,1.6121,NA,NA,NA,305,304,3.716222557,0.04618866,0.068739202,0.252072183,0.123886224,0.11133893,0.089561881,1.516101683,0.691360499,5.468693285,1.488226795,0.61738694,0.767505113,0.554857507,3.667080456,2.034707118,2.264007583,0.898719215,1.383247236,NA,NA,NA,NA,0,0
"CCR",50,2024-08-14 09:20:00,20,2,1,14.2786,2.5333,NA,NA,NA,300,300,3.884456671,0.106552154,0.124744144,0.363958236,0.178658021,0.191156957,0.151312438,1.538559677,0.64413299,4.605661962,1.170733195,0.65257444,0.824414339,0.698228621,2.917637858,2.037178258,1.90397589,1.069960113,1.180722638,NA,NA,NA,NA,0,0
"CCR",88,2024-08-14 09:53:00,0.1,2,1,9.212,1.1515,NA,NA,NA,300,300,1.748613906,0.057993577,0.066317585,0.132662944,0.052516968,0.060175548,0.062795482,1.462052293,0.760482465,2.923585555,1.143533289,1.102068653,1.056088489,1.262783965,2.000418785,2.526096766,2.204598836,1.145830581,0.836317627,NA,NA,NA,NA,0,0
"CCR",88,2024-08-14 09:53:00,1.5,1,1,10.1332,1.3818,NA,NA,NA,300,300,1.837018346,0.073494004,0.074277423,0.138765484,0.054603177,0.063193595,0.067927271,1.446958685,0.758143004,2.637577407,1.010659635,1.175394807,1.093484573,1.36031322,1.868205415,2.541344524,2.195878944,1.157324511,0.803847641,NA,NA,NA,NA,0,0
"CCR",88,2024-08-14 09:53:00,6,1,1,11.9756,1.8424,NA,NA,NA,300,300,3.530979223,0.195762685,0.155156038,0.201472773,0.085567325,0.103041089,0.128348393,1.549591756,0.726471357,1.800444543,0.792572077,1.505768614,1.208866227,1.813262694,1.298517129,2.354552668,1.955266338,1.204210712,0.66668014,NA,NA,NA,NA,0,0
"CCR",88,2024-08-14 09:53:00,6,2,1,10.8241,1.6121,NA,NA,NA,300,300,3.330974076,0.083281563,0.081286393,0.1794109,0.078930173,0.085125449,0.083306342,1.491376691,0.746478323,2.863880774,0.976043077,0.954901187,0.975752758,1.029851952,2.207145553,2.273033155,2.107605908,1.078490598,0.94746896,NA,NA,NA,NA,0,0
"CCR",88,2024-08-14 09:53:00,9,2,1,10.8241,2.303,NA,NA,NA,300,300,3.279347871,0.074210791,0.075171198,0.25701512,0.129835038,0.114711354,0.095316353,1.537019625,0.680221362,4.982283004,1.012941602,0.655307392,0.788649537,0.578974669,3.419063775,1.979551317,2.240537767,0.883516157,1.362148604,NA,NA,NA,NA,0,0
"CCR",88,2024-08-14 09:53:00,10,2,1,11.0544,2.5333,NA,NA,NA,300,300,4.917299327,0.052648494,0.066116456,0.262798144,0.132324475,0.115544337,0.094108973,1.514808059,0.676743732,5.69139721,1.25580907,0.572217192,0.702552093,0.499654023,3.974776624,1.986013132,2.274435517,0.873189465,1.406077126,NA,NA,NA,NA,0,0
"CCR",90,2024-08-14 10:30:00,0.1,2,1,10.5938,1.3818,NA,NA,NA,310,310,1.470151394,0.119126997,0.098537737,0.152247227,0.061088748,0.084861724,0.092664131,1.470752527,0.767226865,2.083657153,0.827165454,1.161156429,1.063385963,1.613025976,1.545065188,2.492230282,1.794062376,1.389154756,0.659249125,NA,NA,NA,NA,0,0
